Filename,Loc,Acorde,Arquivo Original,most_freq
file_56771.wav,processed_audio/,C#:min,03_BN3-154-E_comp_hex.wav,0
file_56772.wav,processed_audio/,G#:min,03_BN3-154-E_comp_hex.wav,0
file_56773.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav,0
file_56774.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav,1
file_56775.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav,0
file_56776.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav,0
file_56777.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav,1
file_56778.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav,0
file_56779.wav,processed_audio/,C#:min,03_BN3-154-E_comp_hex.wav,0
file_56780.wav,processed_audio/,G#:min,03_BN3-154-E_comp_hex.wav,0
file_56781.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav,0
file_56782.wav,processed_audio/,E:maj,03_BN3-154-E_comp_hex.wav,1
file_56783.wav,processed_audio/,A:maj,03_BN3-154-E_comp_hex.wav,0
file_56784.wav,processed_audio/,B:maj,03_BN3-154-E_comp_hex.wav,0
file_57512.wav,processed_audio/,G#:maj,01_Funk1-114-Ab_comp_hex.wav,1
file_57513.wav,processed_audio/,C#:maj,01_Funk1-114-Ab_comp_hex.wav,1
file_57514.wav,processed_audio/,G#:maj,01_Funk1-114-Ab_comp_hex.wav,1
file_57515.wav,processed_audio/,D#:maj,01_Funk1-114-Ab_comp_hex.wav,1
file_57516.wav,processed_audio/,C#:maj,01_Funk1-114-Ab_comp_hex.wav,1
file_57517.wav,processed_audio/,G#:maj,01_Funk1-114-Ab_comp_hex.wav,1
file_58318.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav,1
file_58319.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav,1
file_58320.wav,processed_audio/,E:min,03_BN3-119-G_comp_hex.wav,0
file_58321.wav,processed_audio/,B:min,03_BN3-119-G_comp_hex.wav,0
file_58322.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav,1
file_58323.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav,1
file_58324.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav,1
file_58325.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav,1
file_58326.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav,1
file_58327.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav,1
file_58328.wav,processed_audio/,E:min,03_BN3-119-G_comp_hex.wav,0
file_58329.wav,processed_audio/,B:min,03_BN3-119-G_comp_hex.wav,0
file_58330.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav,1
file_58331.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav,1
file_58332.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav,1
file_58333.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav,1
file_59359.wav,processed_audio/,A#:min,05_SS2-88-F_comp_hex.wav,0
file_59360.wav,processed_audio/,D#:7,05_SS2-88-F_comp_hex.wav,0
file_59361.wav,processed_audio/,G#:maj,05_SS2-88-F_comp_hex.wav,1
file_59362.wav,processed_audio/,C#:maj,05_SS2-88-F_comp_hex.wav,1
file_59363.wav,processed_audio/,G:hdim7,05_SS2-88-F_comp_hex.wav,0
file_59364.wav,processed_audio/,C:7,05_SS2-88-F_comp_hex.wav,0
file_59365.wav,processed_audio/,F:min,05_SS2-88-F_comp_hex.wav,0
file_59366.wav,processed_audio/,A#:min,05_SS2-88-F_comp_hex.wav,0
file_59367.wav,processed_audio/,D#:7,05_SS2-88-F_comp_hex.wav,0
file_59368.wav,processed_audio/,G#:maj,05_SS2-88-F_comp_hex.wav,1
file_59369.wav,processed_audio/,C#:maj,05_SS2-88-F_comp_hex.wav,1
file_59370.wav,processed_audio/,G:hdim7,05_SS2-88-F_comp_hex.wav,0
file_59371.wav,processed_audio/,C:7,05_SS2-88-F_comp_hex.wav,0
file_59372.wav,processed_audio/,F:min,05_SS2-88-F_comp_hex.wav,0
file_60153.wav,processed_audio/,B:maj,05_Jazz1-200-B_comp_hex.wav,0
file_60154.wav,processed_audio/,E:maj,05_Jazz1-200-B_comp_hex.wav,1
file_60155.wav,processed_audio/,B:maj,05_Jazz1-200-B_comp_hex.wav,0
file_60156.wav,processed_audio/,F#:maj,05_Jazz1-200-B_comp_hex.wav,1
file_60157.wav,processed_audio/,E:maj,05_Jazz1-200-B_comp_hex.wav,1
file_60158.wav,processed_audio/,B:maj,05_Jazz1-200-B_comp_hex.wav,0
file_61440.wav,processed_audio/,G:min,01_Rock2-142-D_comp_hex.wav,0
file_61441.wav,processed_audio/,C:7,01_Rock2-142-D_comp_hex.wav,0
file_61442.wav,processed_audio/,F:maj,01_Rock2-142-D_comp_hex.wav,1
file_61443.wav,processed_audio/,A#:maj,01_Rock2-142-D_comp_hex.wav,1
file_61444.wav,processed_audio/,E:hdim7,01_Rock2-142-D_comp_hex.wav,0
file_61445.wav,processed_audio/,A:7,01_Rock2-142-D_comp_hex.wav,0
file_61446.wav,processed_audio/,D:min,01_Rock2-142-D_comp_hex.wav,0
file_61447.wav,processed_audio/,G:min,01_Rock2-142-D_comp_hex.wav,0
file_61448.wav,processed_audio/,C:7,01_Rock2-142-D_comp_hex.wav,0
file_61449.wav,processed_audio/,F:maj,01_Rock2-142-D_comp_hex.wav,1
file_61450.wav,processed_audio/,A#:maj,01_Rock2-142-D_comp_hex.wav,1
file_61451.wav,processed_audio/,E:hdim7,01_Rock2-142-D_comp_hex.wav,0
file_61452.wav,processed_audio/,A:7,01_Rock2-142-D_comp_hex.wav,0
file_61453.wav,processed_audio/,D:min,01_Rock2-142-D_comp_hex.wav,0
file_62359.wav,processed_audio/,C#:min,05_SS2-107-Ab_comp_hex.wav,0
file_62360.wav,processed_audio/,F#:7,05_SS2-107-Ab_comp_hex.wav,0
file_62361.wav,processed_audio/,B:maj,05_SS2-107-Ab_comp_hex.wav,0
file_62362.wav,processed_audio/,E:maj,05_SS2-107-Ab_comp_hex.wav,1
file_62363.wav,processed_audio/,A#:hdim7,05_SS2-107-Ab_comp_hex.wav,0
file_62364.wav,processed_audio/,D#:7,05_SS2-107-Ab_comp_hex.wav,0
file_62365.wav,processed_audio/,G#:min,05_SS2-107-Ab_comp_hex.wav,0
file_62366.wav,processed_audio/,C#:min,05_SS2-107-Ab_comp_hex.wav,0
file_62367.wav,processed_audio/,F#:7,05_SS2-107-Ab_comp_hex.wav,0
file_62368.wav,processed_audio/,B:maj,05_SS2-107-Ab_comp_hex.wav,0
file_62369.wav,processed_audio/,E:maj,05_SS2-107-Ab_comp_hex.wav,1
file_62370.wav,processed_audio/,A#:hdim7,05_SS2-107-Ab_comp_hex.wav,0
file_62371.wav,processed_audio/,D#:7,05_SS2-107-Ab_comp_hex.wav,0
file_62372.wav,processed_audio/,G#:min,05_SS2-107-Ab_comp_hex.wav,0
file_63731.wav,processed_audio/,G#:min,00_Funk2-108-Eb_comp_hex.wav,0
file_63732.wav,processed_audio/,C#:7,00_Funk2-108-Eb_comp_hex.wav,0
file_63733.wav,processed_audio/,F#:maj,00_Funk2-108-Eb_comp_hex.wav,1
file_63734.wav,processed_audio/,B:maj,00_Funk2-108-Eb_comp_hex.wav,0
file_63735.wav,processed_audio/,F:hdim7,00_Funk2-108-Eb_comp_hex.wav,0
file_63736.wav,processed_audio/,A#:7,00_Funk2-108-Eb_comp_hex.wav,0
file_63737.wav,processed_audio/,D#:min,00_Funk2-108-Eb_comp_hex.wav,0
file_63738.wav,processed_audio/,G#:min,00_Funk2-108-Eb_comp_hex.wav,0
file_63739.wav,processed_audio/,C#:7,00_Funk2-108-Eb_comp_hex.wav,0
file_63740.wav,processed_audio/,F#:maj,00_Funk2-108-Eb_comp_hex.wav,1
file_63741.wav,processed_audio/,B:maj,00_Funk2-108-Eb_comp_hex.wav,0
file_63742.wav,processed_audio/,F:hdim7,00_Funk2-108-Eb_comp_hex.wav,0
file_63743.wav,processed_audio/,A#:7,00_Funk2-108-Eb_comp_hex.wav,0
file_63744.wav,processed_audio/,D#:min,00_Funk2-108-Eb_comp_hex.wav,0
file_64260.wav,processed_audio/,C#:maj,01_SS1-100-C#_comp_hex.wav,1
file_64261.wav,processed_audio/,F#:maj,01_SS1-100-C#_comp_hex.wav,1
file_64262.wav,processed_audio/,C#:maj,01_SS1-100-C#_comp_hex.wav,1
file_64263.wav,processed_audio/,G#:maj,01_SS1-100-C#_comp_hex.wav,1
file_64264.wav,processed_audio/,F#:maj,01_SS1-100-C#_comp_hex.wav,1
file_64265.wav,processed_audio/,C#:maj,01_SS1-100-C#_comp_hex.wav,1
file_65736.wav,processed_audio/,B:maj,01_Jazz1-200-B_comp_hex.wav,0
file_65737.wav,processed_audio/,E:maj,01_Jazz1-200-B_comp_hex.wav,1
file_65738.wav,processed_audio/,B:maj,01_Jazz1-200-B_comp_hex.wav,0
file_65739.wav,processed_audio/,F#:maj,01_Jazz1-200-B_comp_hex.wav,1
file_65740.wav,processed_audio/,E:maj,01_Jazz1-200-B_comp_hex.wav,1
file_65741.wav,processed_audio/,B:maj,01_Jazz1-200-B_comp_hex.wav,0
file_66974.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66975.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66976.wav,processed_audio/,A:min,03_Jazz3-150-C_comp_hex.wav,0
file_66977.wav,processed_audio/,E:min,03_Jazz3-150-C_comp_hex.wav,0
file_66978.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66979.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66980.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66981.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66982.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66983.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66984.wav,processed_audio/,A:min,03_Jazz3-150-C_comp_hex.wav,0
file_66985.wav,processed_audio/,E:min,03_Jazz3-150-C_comp_hex.wav,0
file_66986.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66987.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66988.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav,1
file_66989.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav,1
file_67739.wav,processed_audio/,G:min,05_Rock2-142-D_comp_hex.wav,0
file_67740.wav,processed_audio/,C:7,05_Rock2-142-D_comp_hex.wav,0
file_67741.wav,processed_audio/,F:maj,05_Rock2-142-D_comp_hex.wav,1
file_67742.wav,processed_audio/,A#:maj,05_Rock2-142-D_comp_hex.wav,1
file_67743.wav,processed_audio/,E:hdim7,05_Rock2-142-D_comp_hex.wav,0
file_67744.wav,processed_audio/,A:7,05_Rock2-142-D_comp_hex.wav,0
file_67745.wav,processed_audio/,D:min,05_Rock2-142-D_comp_hex.wav,0
file_67746.wav,processed_audio/,G:min,05_Rock2-142-D_comp_hex.wav,0
file_67747.wav,processed_audio/,C:7,05_Rock2-142-D_comp_hex.wav,0
file_67748.wav,processed_audio/,F:maj,05_Rock2-142-D_comp_hex.wav,1
file_67749.wav,processed_audio/,A#:maj,05_Rock2-142-D_comp_hex.wav,1
file_67750.wav,processed_audio/,E:hdim7,05_Rock2-142-D_comp_hex.wav,0
file_67751.wav,processed_audio/,A:7,05_Rock2-142-D_comp_hex.wav,0
file_67752.wav,processed_audio/,D:min,05_Rock2-142-D_comp_hex.wav,0
file_68443.wav,processed_audio/,C:min,03_Funk2-119-G_comp_hex.wav,0
file_68444.wav,processed_audio/,F:7,03_Funk2-119-G_comp_hex.wav,0
file_68445.wav,processed_audio/,A#:maj,03_Funk2-119-G_comp_hex.wav,1
file_68446.wav,processed_audio/,D#:maj,03_Funk2-119-G_comp_hex.wav,1
file_68447.wav,processed_audio/,A:hdim7,03_Funk2-119-G_comp_hex.wav,0
file_68448.wav,processed_audio/,D:7,03_Funk2-119-G_comp_hex.wav,0
file_68449.wav,processed_audio/,G:min,03_Funk2-119-G_comp_hex.wav,0
file_68450.wav,processed_audio/,C:min,03_Funk2-119-G_comp_hex.wav,0
file_68451.wav,processed_audio/,F:7,03_Funk2-119-G_comp_hex.wav,0
file_68452.wav,processed_audio/,A#:maj,03_Funk2-119-G_comp_hex.wav,1
file_68453.wav,processed_audio/,D#:maj,03_Funk2-119-G_comp_hex.wav,1
file_68454.wav,processed_audio/,A:hdim7,03_Funk2-119-G_comp_hex.wav,0
file_68455.wav,processed_audio/,D:7,03_Funk2-119-G_comp_hex.wav,0
file_68456.wav,processed_audio/,G:min,03_Funk2-119-G_comp_hex.wav,0
file_6970.wav,processed_audio/,D#:min,05_Jazz2-110-Bb_comp_hex.wav,0
file_6971.wav,processed_audio/,G#:7,05_Jazz2-110-Bb_comp_hex.wav,0
file_6972.wav,processed_audio/,C#:maj,05_Jazz2-110-Bb_comp_hex.wav,1
file_6973.wav,processed_audio/,F#:maj,05_Jazz2-110-Bb_comp_hex.wav,1
file_6974.wav,processed_audio/,C:hdim7,05_Jazz2-110-Bb_comp_hex.wav,0
file_6975.wav,processed_audio/,F:7,05_Jazz2-110-Bb_comp_hex.wav,0
file_6976.wav,processed_audio/,A#:min,05_Jazz2-110-Bb_comp_hex.wav,0
file_6977.wav,processed_audio/,D#:min,05_Jazz2-110-Bb_comp_hex.wav,0
file_6978.wav,processed_audio/,G#:7,05_Jazz2-110-Bb_comp_hex.wav,0
file_6979.wav,processed_audio/,C#:maj,05_Jazz2-110-Bb_comp_hex.wav,1
file_6980.wav,processed_audio/,F#:maj,05_Jazz2-110-Bb_comp_hex.wav,1
file_6981.wav,processed_audio/,C:hdim7,05_Jazz2-110-Bb_comp_hex.wav,0
file_6982.wav,processed_audio/,F:7,05_Jazz2-110-Bb_comp_hex.wav,0
file_6983.wav,processed_audio/,A#:min,05_Jazz2-110-Bb_comp_hex.wav,0
file_70767.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav,1
file_70768.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav,0
file_70769.wav,processed_audio/,C#:min,04_BN3-154-E_comp_hex.wav,0
file_70770.wav,processed_audio/,G#:min,04_BN3-154-E_comp_hex.wav,0
file_70771.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav,0
file_70772.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav,1
file_70773.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav,0
file_70774.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav,0
file_70775.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav,1
file_70776.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav,0
file_70777.wav,processed_audio/,C#:min,04_BN3-154-E_comp_hex.wav,0
file_70778.wav,processed_audio/,G#:min,04_BN3-154-E_comp_hex.wav,0
file_70779.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav,0
file_70780.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav,1
file_70781.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav,0
file_70782.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav,0
file_71538.wav,processed_audio/,C#:min,05_BN2-166-Ab_comp_hex.wav,0
file_71539.wav,processed_audio/,F#:7,05_BN2-166-Ab_comp_hex.wav,0
file_71540.wav,processed_audio/,B:maj,05_BN2-166-Ab_comp_hex.wav,0
file_71541.wav,processed_audio/,E:maj,05_BN2-166-Ab_comp_hex.wav,1
file_71542.wav,processed_audio/,A#:hdim7,05_BN2-166-Ab_comp_hex.wav,0
file_71543.wav,processed_audio/,D#:7,05_BN2-166-Ab_comp_hex.wav,0
file_71544.wav,processed_audio/,G#:min,05_BN2-166-Ab_comp_hex.wav,0
file_71545.wav,processed_audio/,C#:min,05_BN2-166-Ab_comp_hex.wav,0
file_71546.wav,processed_audio/,F#:7,05_BN2-166-Ab_comp_hex.wav,0
file_71547.wav,processed_audio/,B:maj,05_BN2-166-Ab_comp_hex.wav,0
file_71548.wav,processed_audio/,E:maj,05_BN2-166-Ab_comp_hex.wav,1
file_71549.wav,processed_audio/,A#:hdim7,05_BN2-166-Ab_comp_hex.wav,0
file_71550.wav,processed_audio/,D#:7,05_BN2-166-Ab_comp_hex.wav,0
file_71551.wav,processed_audio/,G#:min,05_BN2-166-Ab_comp_hex.wav,0
file_7227.wav,processed_audio/,D#:min,02_Jazz2-110-Bb_comp_hex.wav,0
file_7228.wav,processed_audio/,G#:7,02_Jazz2-110-Bb_comp_hex.wav,0
file_7229.wav,processed_audio/,C#:maj,02_Jazz2-110-Bb_comp_hex.wav,1
file_7230.wav,processed_audio/,F#:maj,02_Jazz2-110-Bb_comp_hex.wav,1
file_7231.wav,processed_audio/,C:hdim7,02_Jazz2-110-Bb_comp_hex.wav,0
file_7232.wav,processed_audio/,F:7,02_Jazz2-110-Bb_comp_hex.wav,0
file_7233.wav,processed_audio/,A#:min,02_Jazz2-110-Bb_comp_hex.wav,0
file_7234.wav,processed_audio/,D#:min,02_Jazz2-110-Bb_comp_hex.wav,0
file_7235.wav,processed_audio/,G#:7,02_Jazz2-110-Bb_comp_hex.wav,0
file_7236.wav,processed_audio/,C#:maj,02_Jazz2-110-Bb_comp_hex.wav,1
file_7237.wav,processed_audio/,F#:maj,02_Jazz2-110-Bb_comp_hex.wav,1
file_7238.wav,processed_audio/,C:hdim7,02_Jazz2-110-Bb_comp_hex.wav,0
file_7239.wav,processed_audio/,F:7,02_Jazz2-110-Bb_comp_hex.wav,0
file_7240.wav,processed_audio/,A#:min,02_Jazz2-110-Bb_comp_hex.wav,0
file_73279.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav,0
file_73280.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav,1
file_73281.wav,processed_audio/,F#:min,05_Funk3-98-A_comp_hex.wav,0
file_73282.wav,processed_audio/,C#:min,05_Funk3-98-A_comp_hex.wav,0
file_73283.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav,1
file_73284.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav,0
file_73285.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav,1
file_73286.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav,1
file_73287.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav,0
file_73288.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav,1
file_73289.wav,processed_audio/,F#:min,05_Funk3-98-A_comp_hex.wav,0
file_73290.wav,processed_audio/,C#:min,05_Funk3-98-A_comp_hex.wav,0
file_73291.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav,1
file_73292.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav,0
file_73293.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav,1
file_73294.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav,1
file_74397.wav,processed_audio/,D:maj,00_Jazz1-130-D_comp_hex.wav,1
file_74398.wav,processed_audio/,G:maj,00_Jazz1-130-D_comp_hex.wav,1
file_74399.wav,processed_audio/,D:maj,00_Jazz1-130-D_comp_hex.wav,1
file_74400.wav,processed_audio/,A:maj,00_Jazz1-130-D_comp_hex.wav,0
file_74401.wav,processed_audio/,G:maj,00_Jazz1-130-D_comp_hex.wav,1
file_74402.wav,processed_audio/,D:maj,00_Jazz1-130-D_comp_hex.wav,1
file_75519.wav,processed_audio/,C:maj,04_Funk1-97-C_comp_hex.wav,1
file_75520.wav,processed_audio/,F:maj,04_Funk1-97-C_comp_hex.wav,1
file_75521.wav,processed_audio/,C:maj,04_Funk1-97-C_comp_hex.wav,1
file_75522.wav,processed_audio/,G:maj,04_Funk1-97-C_comp_hex.wav,1
file_75523.wav,processed_audio/,F:maj,04_Funk1-97-C_comp_hex.wav,1
file_75524.wav,processed_audio/,C:maj,04_Funk1-97-C_comp_hex.wav,1
file_76827.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav,1
file_76828.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav,1
file_76829.wav,processed_audio/,E:min,00_BN3-119-G_comp_hex.wav,0
file_76830.wav,processed_audio/,B:min,00_BN3-119-G_comp_hex.wav,0
file_76831.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav,1
file_76832.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav,1
file_76833.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav,1
file_76834.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav,1
file_76835.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav,1
file_76836.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav,1
file_76837.wav,processed_audio/,E:min,00_BN3-119-G_comp_hex.wav,0
file_76838.wav,processed_audio/,B:min,00_BN3-119-G_comp_hex.wav,0
file_76839.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav,1
file_76840.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav,1
file_76841.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav,1
file_76842.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav,1
file_77690.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav,1
file_77691.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav,1
file_77692.wav,processed_audio/,A:min,04_SS3-98-C_comp_hex.wav,0
file_77693.wav,processed_audio/,E:min,04_SS3-98-C_comp_hex.wav,0
file_77694.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav,1
file_77695.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav,1
file_77696.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav,1
file_77697.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav,1
file_77698.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav,1
file_77699.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav,1
file_77700.wav,processed_audio/,A:min,04_SS3-98-C_comp_hex.wav,0
file_77701.wav,processed_audio/,E:min,04_SS3-98-C_comp_hex.wav,0
file_77702.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav,1
file_77703.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav,1
file_77704.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav,1
file_77705.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav,1
file_78403.wav,processed_audio/,D#:maj,05_BN1-129-Eb_comp_hex.wav,1
file_78404.wav,processed_audio/,G#:maj,05_BN1-129-Eb_comp_hex.wav,1
file_78405.wav,processed_audio/,D#:maj,05_BN1-129-Eb_comp_hex.wav,1
file_78406.wav,processed_audio/,A#:maj,05_BN1-129-Eb_comp_hex.wav,1
file_78407.wav,processed_audio/,G#:maj,05_BN1-129-Eb_comp_hex.wav,1
file_78408.wav,processed_audio/,D#:maj,05_BN1-129-Eb_comp_hex.wav,1
file_79795.wav,processed_audio/,D:maj,04_Jazz1-130-D_comp_hex.wav,1
file_79796.wav,processed_audio/,G:maj,04_Jazz1-130-D_comp_hex.wav,1
file_79797.wav,processed_audio/,D:maj,04_Jazz1-130-D_comp_hex.wav,1
file_79798.wav,processed_audio/,A:maj,04_Jazz1-130-D_comp_hex.wav,0
file_79799.wav,processed_audio/,G:maj,04_Jazz1-130-D_comp_hex.wav,1
file_79800.wav,processed_audio/,D:maj,04_Jazz1-130-D_comp_hex.wav,1
file_80122.wav,processed_audio/,F#:maj,05_BN1-147-Gb_comp_hex.wav,1
file_80123.wav,processed_audio/,B:maj,05_BN1-147-Gb_comp_hex.wav,0
file_80124.wav,processed_audio/,F#:maj,05_BN1-147-Gb_comp_hex.wav,1
file_80125.wav,processed_audio/,C#:maj,05_BN1-147-Gb_comp_hex.wav,1
file_80126.wav,processed_audio/,B:maj,05_BN1-147-Gb_comp_hex.wav,0
file_80127.wav,processed_audio/,F#:maj,05_BN1-147-Gb_comp_hex.wav,1
file_81920.wav,processed_audio/,E:maj,02_SS1-68-E_comp_hex.wav,1
file_81921.wav,processed_audio/,A:maj,02_SS1-68-E_comp_hex.wav,0
file_81922.wav,processed_audio/,E:maj,02_SS1-68-E_comp_hex.wav,1
file_81923.wav,processed_audio/,B:maj,02_SS1-68-E_comp_hex.wav,0
file_81924.wav,processed_audio/,A:maj,02_SS1-68-E_comp_hex.wav,0
file_81925.wav,processed_audio/,E:maj,02_SS1-68-E_comp_hex.wav,1
file_82680.wav,processed_audio/,C#:maj,05_SS1-100-C#_comp_hex.wav,1
file_82681.wav,processed_audio/,F#:maj,05_SS1-100-C#_comp_hex.wav,1
file_82682.wav,processed_audio/,C#:maj,05_SS1-100-C#_comp_hex.wav,1
file_82683.wav,processed_audio/,G#:maj,05_SS1-100-C#_comp_hex.wav,1
file_82684.wav,processed_audio/,F#:maj,05_SS1-100-C#_comp_hex.wav,1
file_82685.wav,processed_audio/,C#:maj,05_SS1-100-C#_comp_hex.wav,1
file_83923.wav,processed_audio/,A:maj,02_Rock1-130-A_comp_hex.wav,0
file_83924.wav,processed_audio/,D:maj,02_Rock1-130-A_comp_hex.wav,1
file_83925.wav,processed_audio/,A:maj,02_Rock1-130-A_comp_hex.wav,0
file_83926.wav,processed_audio/,E:maj,02_Rock1-130-A_comp_hex.wav,1
file_83927.wav,processed_audio/,D:maj,02_Rock1-130-A_comp_hex.wav,1
file_83928.wav,processed_audio/,A:maj,02_Rock1-130-A_comp_hex.wav,0
file_84777.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84778.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84779.wav,processed_audio/,G:min,04_Rock3-117-Bb_comp_hex.wav,0
file_84780.wav,processed_audio/,D:min,04_Rock3-117-Bb_comp_hex.wav,0
file_84781.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84782.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84783.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84784.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84785.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84786.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84787.wav,processed_audio/,G:min,04_Rock3-117-Bb_comp_hex.wav,0
file_84788.wav,processed_audio/,D:min,04_Rock3-117-Bb_comp_hex.wav,0
file_84789.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84790.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84791.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_84792.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav,1
file_85186.wav,processed_audio/,C#:min,01_BN2-166-Ab_comp_hex.wav,0
file_85187.wav,processed_audio/,F#:7,01_BN2-166-Ab_comp_hex.wav,0
file_85188.wav,processed_audio/,B:maj,01_BN2-166-Ab_comp_hex.wav,0
file_85189.wav,processed_audio/,E:maj,01_BN2-166-Ab_comp_hex.wav,1
