Filename,Loc,Acorde,Arquivo Original
file_58331.wav,processed_audio/,G:maj,03_BN3-119-G_comp_hex.wav
file_58332.wav,processed_audio/,C:maj,03_BN3-119-G_comp_hex.wav
file_58333.wav,processed_audio/,D:maj,03_BN3-119-G_comp_hex.wav
file_59359.wav,processed_audio/,A#:min,05_SS2-88-F_comp_hex.wav
file_59360.wav,processed_audio/,D#:7,05_SS2-88-F_comp_hex.wav
file_59361.wav,processed_audio/,G#:maj,05_SS2-88-F_comp_hex.wav
file_59362.wav,processed_audio/,C#:maj,05_SS2-88-F_comp_hex.wav
file_59363.wav,processed_audio/,G:hdim7,05_SS2-88-F_comp_hex.wav
file_59364.wav,processed_audio/,C:7,05_SS2-88-F_comp_hex.wav
file_59365.wav,processed_audio/,F:min,05_SS2-88-F_comp_hex.wav
file_59366.wav,processed_audio/,A#:min,05_SS2-88-F_comp_hex.wav
file_59367.wav,processed_audio/,D#:7,05_SS2-88-F_comp_hex.wav
file_59368.wav,processed_audio/,G#:maj,05_SS2-88-F_comp_hex.wav
file_59369.wav,processed_audio/,C#:maj,05_SS2-88-F_comp_hex.wav
file_59370.wav,processed_audio/,G:hdim7,05_SS2-88-F_comp_hex.wav
file_59371.wav,processed_audio/,C:7,05_SS2-88-F_comp_hex.wav
file_59372.wav,processed_audio/,F:min,05_SS2-88-F_comp_hex.wav
file_60153.wav,processed_audio/,B:maj,05_Jazz1-200-B_comp_hex.wav
file_60154.wav,processed_audio/,E:maj,05_Jazz1-200-B_comp_hex.wav
file_60155.wav,processed_audio/,B:maj,05_Jazz1-200-B_comp_hex.wav
file_60156.wav,processed_audio/,F#:maj,05_Jazz1-200-B_comp_hex.wav
file_60157.wav,processed_audio/,E:maj,05_Jazz1-200-B_comp_hex.wav
file_60158.wav,processed_audio/,B:maj,05_Jazz1-200-B_comp_hex.wav
file_61440.wav,processed_audio/,G:min,01_Rock2-142-D_comp_hex.wav
file_61441.wav,processed_audio/,C:7,01_Rock2-142-D_comp_hex.wav
file_61442.wav,processed_audio/,F:maj,01_Rock2-142-D_comp_hex.wav
file_61443.wav,processed_audio/,A#:maj,01_Rock2-142-D_comp_hex.wav
file_61444.wav,processed_audio/,E:hdim7,01_Rock2-142-D_comp_hex.wav
file_61445.wav,processed_audio/,A:7,01_Rock2-142-D_comp_hex.wav
file_61446.wav,processed_audio/,D:min,01_Rock2-142-D_comp_hex.wav
file_61447.wav,processed_audio/,G:min,01_Rock2-142-D_comp_hex.wav
file_61448.wav,processed_audio/,C:7,01_Rock2-142-D_comp_hex.wav
file_61449.wav,processed_audio/,F:maj,01_Rock2-142-D_comp_hex.wav
file_61450.wav,processed_audio/,A#:maj,01_Rock2-142-D_comp_hex.wav
file_61451.wav,processed_audio/,E:hdim7,01_Rock2-142-D_comp_hex.wav
file_61452.wav,processed_audio/,A:7,01_Rock2-142-D_comp_hex.wav
file_61453.wav,processed_audio/,D:min,01_Rock2-142-D_comp_hex.wav
file_62359.wav,processed_audio/,C#:min,05_SS2-107-Ab_comp_hex.wav
file_62360.wav,processed_audio/,F#:7,05_SS2-107-Ab_comp_hex.wav
file_62361.wav,processed_audio/,B:maj,05_SS2-107-Ab_comp_hex.wav
file_62362.wav,processed_audio/,E:maj,05_SS2-107-Ab_comp_hex.wav
file_62363.wav,processed_audio/,A#:hdim7,05_SS2-107-Ab_comp_hex.wav
file_62364.wav,processed_audio/,D#:7,05_SS2-107-Ab_comp_hex.wav
file_62365.wav,processed_audio/,G#:min,05_SS2-107-Ab_comp_hex.wav
file_62366.wav,processed_audio/,C#:min,05_SS2-107-Ab_comp_hex.wav
file_62367.wav,processed_audio/,F#:7,05_SS2-107-Ab_comp_hex.wav
file_62368.wav,processed_audio/,B:maj,05_SS2-107-Ab_comp_hex.wav
file_62369.wav,processed_audio/,E:maj,05_SS2-107-Ab_comp_hex.wav
file_62370.wav,processed_audio/,A#:hdim7,05_SS2-107-Ab_comp_hex.wav
file_62371.wav,processed_audio/,D#:7,05_SS2-107-Ab_comp_hex.wav
file_62372.wav,processed_audio/,G#:min,05_SS2-107-Ab_comp_hex.wav
file_63731.wav,processed_audio/,G#:min,00_Funk2-108-Eb_comp_hex.wav
file_63732.wav,processed_audio/,C#:7,00_Funk2-108-Eb_comp_hex.wav
file_63733.wav,processed_audio/,F#:maj,00_Funk2-108-Eb_comp_hex.wav
file_63734.wav,processed_audio/,B:maj,00_Funk2-108-Eb_comp_hex.wav
file_63735.wav,processed_audio/,F:hdim7,00_Funk2-108-Eb_comp_hex.wav
file_63736.wav,processed_audio/,A#:7,00_Funk2-108-Eb_comp_hex.wav
file_63737.wav,processed_audio/,D#:min,00_Funk2-108-Eb_comp_hex.wav
file_63738.wav,processed_audio/,G#:min,00_Funk2-108-Eb_comp_hex.wav
file_63739.wav,processed_audio/,C#:7,00_Funk2-108-Eb_comp_hex.wav
file_63740.wav,processed_audio/,F#:maj,00_Funk2-108-Eb_comp_hex.wav
file_63741.wav,processed_audio/,B:maj,00_Funk2-108-Eb_comp_hex.wav
file_63742.wav,processed_audio/,F:hdim7,00_Funk2-108-Eb_comp_hex.wav
file_63743.wav,processed_audio/,A#:7,00_Funk2-108-Eb_comp_hex.wav
file_63744.wav,processed_audio/,D#:min,00_Funk2-108-Eb_comp_hex.wav
file_64260.wav,processed_audio/,C#:maj,01_SS1-100-C#_comp_hex.wav
file_64261.wav,processed_audio/,F#:maj,01_SS1-100-C#_comp_hex.wav
file_64262.wav,processed_audio/,C#:maj,01_SS1-100-C#_comp_hex.wav
file_64263.wav,processed_audio/,G#:maj,01_SS1-100-C#_comp_hex.wav
file_64264.wav,processed_audio/,F#:maj,01_SS1-100-C#_comp_hex.wav
file_64265.wav,processed_audio/,C#:maj,01_SS1-100-C#_comp_hex.wav
file_65736.wav,processed_audio/,B:maj,01_Jazz1-200-B_comp_hex.wav
file_65737.wav,processed_audio/,E:maj,01_Jazz1-200-B_comp_hex.wav
file_65738.wav,processed_audio/,B:maj,01_Jazz1-200-B_comp_hex.wav
file_65739.wav,processed_audio/,F#:maj,01_Jazz1-200-B_comp_hex.wav
file_65740.wav,processed_audio/,E:maj,01_Jazz1-200-B_comp_hex.wav
file_65741.wav,processed_audio/,B:maj,01_Jazz1-200-B_comp_hex.wav
file_66974.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav
file_66975.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav
file_66976.wav,processed_audio/,A:min,03_Jazz3-150-C_comp_hex.wav
file_66977.wav,processed_audio/,E:min,03_Jazz3-150-C_comp_hex.wav
file_66978.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav
file_66979.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav
file_66980.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav
file_66981.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav
file_66982.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav
file_66983.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav
file_66984.wav,processed_audio/,A:min,03_Jazz3-150-C_comp_hex.wav
file_66985.wav,processed_audio/,E:min,03_Jazz3-150-C_comp_hex.wav
file_66986.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav
file_66987.wav,processed_audio/,C:maj,03_Jazz3-150-C_comp_hex.wav
file_66988.wav,processed_audio/,F:maj,03_Jazz3-150-C_comp_hex.wav
file_66989.wav,processed_audio/,G:maj,03_Jazz3-150-C_comp_hex.wav
file_67739.wav,processed_audio/,G:min,05_Rock2-142-D_comp_hex.wav
file_67740.wav,processed_audio/,C:7,05_Rock2-142-D_comp_hex.wav
file_67741.wav,processed_audio/,F:maj,05_Rock2-142-D_comp_hex.wav
file_67742.wav,processed_audio/,A#:maj,05_Rock2-142-D_comp_hex.wav
file_67743.wav,processed_audio/,E:hdim7,05_Rock2-142-D_comp_hex.wav
file_67744.wav,processed_audio/,A:7,05_Rock2-142-D_comp_hex.wav
file_67745.wav,processed_audio/,D:min,05_Rock2-142-D_comp_hex.wav
file_67746.wav,processed_audio/,G:min,05_Rock2-142-D_comp_hex.wav
file_67747.wav,processed_audio/,C:7,05_Rock2-142-D_comp_hex.wav
file_67748.wav,processed_audio/,F:maj,05_Rock2-142-D_comp_hex.wav
file_67749.wav,processed_audio/,A#:maj,05_Rock2-142-D_comp_hex.wav
file_67750.wav,processed_audio/,E:hdim7,05_Rock2-142-D_comp_hex.wav
file_67751.wav,processed_audio/,A:7,05_Rock2-142-D_comp_hex.wav
file_67752.wav,processed_audio/,D:min,05_Rock2-142-D_comp_hex.wav
file_68443.wav,processed_audio/,C:min,03_Funk2-119-G_comp_hex.wav
file_68444.wav,processed_audio/,F:7,03_Funk2-119-G_comp_hex.wav
file_68445.wav,processed_audio/,A#:maj,03_Funk2-119-G_comp_hex.wav
file_68446.wav,processed_audio/,D#:maj,03_Funk2-119-G_comp_hex.wav
file_68447.wav,processed_audio/,A:hdim7,03_Funk2-119-G_comp_hex.wav
file_68448.wav,processed_audio/,D:7,03_Funk2-119-G_comp_hex.wav
file_68449.wav,processed_audio/,G:min,03_Funk2-119-G_comp_hex.wav
file_68450.wav,processed_audio/,C:min,03_Funk2-119-G_comp_hex.wav
file_68451.wav,processed_audio/,F:7,03_Funk2-119-G_comp_hex.wav
file_68452.wav,processed_audio/,A#:maj,03_Funk2-119-G_comp_hex.wav
file_68453.wav,processed_audio/,D#:maj,03_Funk2-119-G_comp_hex.wav
file_68454.wav,processed_audio/,A:hdim7,03_Funk2-119-G_comp_hex.wav
file_68455.wav,processed_audio/,D:7,03_Funk2-119-G_comp_hex.wav
file_68456.wav,processed_audio/,G:min,03_Funk2-119-G_comp_hex.wav
file_6970.wav,processed_audio/,D#:min,05_Jazz2-110-Bb_comp_hex.wav
file_6971.wav,processed_audio/,G#:7,05_Jazz2-110-Bb_comp_hex.wav
file_6972.wav,processed_audio/,C#:maj,05_Jazz2-110-Bb_comp_hex.wav
file_6973.wav,processed_audio/,F#:maj,05_Jazz2-110-Bb_comp_hex.wav
file_6974.wav,processed_audio/,C:hdim7,05_Jazz2-110-Bb_comp_hex.wav
file_6975.wav,processed_audio/,F:7,05_Jazz2-110-Bb_comp_hex.wav
file_6976.wav,processed_audio/,A#:min,05_Jazz2-110-Bb_comp_hex.wav
file_6977.wav,processed_audio/,D#:min,05_Jazz2-110-Bb_comp_hex.wav
file_6978.wav,processed_audio/,G#:7,05_Jazz2-110-Bb_comp_hex.wav
file_6979.wav,processed_audio/,C#:maj,05_Jazz2-110-Bb_comp_hex.wav
file_6980.wav,processed_audio/,F#:maj,05_Jazz2-110-Bb_comp_hex.wav
file_6981.wav,processed_audio/,C:hdim7,05_Jazz2-110-Bb_comp_hex.wav
file_6982.wav,processed_audio/,F:7,05_Jazz2-110-Bb_comp_hex.wav
file_6983.wav,processed_audio/,A#:min,05_Jazz2-110-Bb_comp_hex.wav
file_70767.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav
file_70768.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav
file_70769.wav,processed_audio/,C#:min,04_BN3-154-E_comp_hex.wav
file_70770.wav,processed_audio/,G#:min,04_BN3-154-E_comp_hex.wav
file_70771.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav
file_70772.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav
file_70773.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav
file_70774.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav
file_70775.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav
file_70776.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav
file_70777.wav,processed_audio/,C#:min,04_BN3-154-E_comp_hex.wav
file_70778.wav,processed_audio/,G#:min,04_BN3-154-E_comp_hex.wav
file_70779.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav
file_70780.wav,processed_audio/,E:maj,04_BN3-154-E_comp_hex.wav
file_70781.wav,processed_audio/,A:maj,04_BN3-154-E_comp_hex.wav
file_70782.wav,processed_audio/,B:maj,04_BN3-154-E_comp_hex.wav
file_71538.wav,processed_audio/,C#:min,05_BN2-166-Ab_comp_hex.wav
file_71539.wav,processed_audio/,F#:7,05_BN2-166-Ab_comp_hex.wav
file_71540.wav,processed_audio/,B:maj,05_BN2-166-Ab_comp_hex.wav
file_71541.wav,processed_audio/,E:maj,05_BN2-166-Ab_comp_hex.wav
file_71542.wav,processed_audio/,A#:hdim7,05_BN2-166-Ab_comp_hex.wav
file_71543.wav,processed_audio/,D#:7,05_BN2-166-Ab_comp_hex.wav
file_71544.wav,processed_audio/,G#:min,05_BN2-166-Ab_comp_hex.wav
file_71545.wav,processed_audio/,C#:min,05_BN2-166-Ab_comp_hex.wav
file_71546.wav,processed_audio/,F#:7,05_BN2-166-Ab_comp_hex.wav
file_71547.wav,processed_audio/,B:maj,05_BN2-166-Ab_comp_hex.wav
file_71548.wav,processed_audio/,E:maj,05_BN2-166-Ab_comp_hex.wav
file_71549.wav,processed_audio/,A#:hdim7,05_BN2-166-Ab_comp_hex.wav
file_71550.wav,processed_audio/,D#:7,05_BN2-166-Ab_comp_hex.wav
file_71551.wav,processed_audio/,G#:min,05_BN2-166-Ab_comp_hex.wav
file_7227.wav,processed_audio/,D#:min,02_Jazz2-110-Bb_comp_hex.wav
file_7228.wav,processed_audio/,G#:7,02_Jazz2-110-Bb_comp_hex.wav
file_7229.wav,processed_audio/,C#:maj,02_Jazz2-110-Bb_comp_hex.wav
file_7230.wav,processed_audio/,F#:maj,02_Jazz2-110-Bb_comp_hex.wav
file_7231.wav,processed_audio/,C:hdim7,02_Jazz2-110-Bb_comp_hex.wav
file_7232.wav,processed_audio/,F:7,02_Jazz2-110-Bb_comp_hex.wav
file_7233.wav,processed_audio/,A#:min,02_Jazz2-110-Bb_comp_hex.wav
file_7234.wav,processed_audio/,D#:min,02_Jazz2-110-Bb_comp_hex.wav
file_7235.wav,processed_audio/,G#:7,02_Jazz2-110-Bb_comp_hex.wav
file_7236.wav,processed_audio/,C#:maj,02_Jazz2-110-Bb_comp_hex.wav
file_7237.wav,processed_audio/,F#:maj,02_Jazz2-110-Bb_comp_hex.wav
file_7238.wav,processed_audio/,C:hdim7,02_Jazz2-110-Bb_comp_hex.wav
file_7239.wav,processed_audio/,F:7,02_Jazz2-110-Bb_comp_hex.wav
file_7240.wav,processed_audio/,A#:min,02_Jazz2-110-Bb_comp_hex.wav
file_73279.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav
file_73280.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav
file_73281.wav,processed_audio/,F#:min,05_Funk3-98-A_comp_hex.wav
file_73282.wav,processed_audio/,C#:min,05_Funk3-98-A_comp_hex.wav
file_73283.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav
file_73284.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav
file_73285.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav
file_73286.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav
file_73287.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav
file_73288.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav
file_73289.wav,processed_audio/,F#:min,05_Funk3-98-A_comp_hex.wav
file_73290.wav,processed_audio/,C#:min,05_Funk3-98-A_comp_hex.wav
file_73291.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav
file_73292.wav,processed_audio/,A:maj,05_Funk3-98-A_comp_hex.wav
file_73293.wav,processed_audio/,D:maj,05_Funk3-98-A_comp_hex.wav
file_73294.wav,processed_audio/,E:maj,05_Funk3-98-A_comp_hex.wav
file_74397.wav,processed_audio/,D:maj,00_Jazz1-130-D_comp_hex.wav
file_74398.wav,processed_audio/,G:maj,00_Jazz1-130-D_comp_hex.wav
file_74399.wav,processed_audio/,D:maj,00_Jazz1-130-D_comp_hex.wav
file_74400.wav,processed_audio/,A:maj,00_Jazz1-130-D_comp_hex.wav
file_74401.wav,processed_audio/,G:maj,00_Jazz1-130-D_comp_hex.wav
file_74402.wav,processed_audio/,D:maj,00_Jazz1-130-D_comp_hex.wav
file_75519.wav,processed_audio/,C:maj,04_Funk1-97-C_comp_hex.wav
file_75520.wav,processed_audio/,F:maj,04_Funk1-97-C_comp_hex.wav
file_75521.wav,processed_audio/,C:maj,04_Funk1-97-C_comp_hex.wav
file_75522.wav,processed_audio/,G:maj,04_Funk1-97-C_comp_hex.wav
file_75523.wav,processed_audio/,F:maj,04_Funk1-97-C_comp_hex.wav
file_75524.wav,processed_audio/,C:maj,04_Funk1-97-C_comp_hex.wav
file_76827.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav
file_76828.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav
file_76829.wav,processed_audio/,E:min,00_BN3-119-G_comp_hex.wav
file_76830.wav,processed_audio/,B:min,00_BN3-119-G_comp_hex.wav
file_76831.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav
file_76832.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav
file_76833.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav
file_76834.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav
file_76835.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav
file_76836.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav
file_76837.wav,processed_audio/,E:min,00_BN3-119-G_comp_hex.wav
file_76838.wav,processed_audio/,B:min,00_BN3-119-G_comp_hex.wav
file_76839.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav
file_76840.wav,processed_audio/,G:maj,00_BN3-119-G_comp_hex.wav
file_76841.wav,processed_audio/,C:maj,00_BN3-119-G_comp_hex.wav
file_76842.wav,processed_audio/,D:maj,00_BN3-119-G_comp_hex.wav
file_77690.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav
file_77691.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav
file_77692.wav,processed_audio/,A:min,04_SS3-98-C_comp_hex.wav
file_77693.wav,processed_audio/,E:min,04_SS3-98-C_comp_hex.wav
file_77694.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav
file_77695.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav
file_77696.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav
file_77697.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav
file_77698.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav
file_77699.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav
file_77700.wav,processed_audio/,A:min,04_SS3-98-C_comp_hex.wav
file_77701.wav,processed_audio/,E:min,04_SS3-98-C_comp_hex.wav
file_77702.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav
file_77703.wav,processed_audio/,C:maj,04_SS3-98-C_comp_hex.wav
file_77704.wav,processed_audio/,F:maj,04_SS3-98-C_comp_hex.wav
file_77705.wav,processed_audio/,G:maj,04_SS3-98-C_comp_hex.wav
file_78403.wav,processed_audio/,D#:maj,05_BN1-129-Eb_comp_hex.wav
file_78404.wav,processed_audio/,G#:maj,05_BN1-129-Eb_comp_hex.wav
file_78405.wav,processed_audio/,D#:maj,05_BN1-129-Eb_comp_hex.wav
file_78406.wav,processed_audio/,A#:maj,05_BN1-129-Eb_comp_hex.wav
file_78407.wav,processed_audio/,G#:maj,05_BN1-129-Eb_comp_hex.wav
file_78408.wav,processed_audio/,D#:maj,05_BN1-129-Eb_comp_hex.wav
file_79795.wav,processed_audio/,D:maj,04_Jazz1-130-D_comp_hex.wav
file_79796.wav,processed_audio/,G:maj,04_Jazz1-130-D_comp_hex.wav
file_79797.wav,processed_audio/,D:maj,04_Jazz1-130-D_comp_hex.wav
file_79798.wav,processed_audio/,A:maj,04_Jazz1-130-D_comp_hex.wav
file_79799.wav,processed_audio/,G:maj,04_Jazz1-130-D_comp_hex.wav
file_79800.wav,processed_audio/,D:maj,04_Jazz1-130-D_comp_hex.wav
file_80122.wav,processed_audio/,F#:maj,05_BN1-147-Gb_comp_hex.wav
file_80123.wav,processed_audio/,B:maj,05_BN1-147-Gb_comp_hex.wav
file_80124.wav,processed_audio/,F#:maj,05_BN1-147-Gb_comp_hex.wav
file_80125.wav,processed_audio/,C#:maj,05_BN1-147-Gb_comp_hex.wav
file_80126.wav,processed_audio/,B:maj,05_BN1-147-Gb_comp_hex.wav
file_80127.wav,processed_audio/,F#:maj,05_BN1-147-Gb_comp_hex.wav
file_81920.wav,processed_audio/,E:maj,02_SS1-68-E_comp_hex.wav
file_81921.wav,processed_audio/,A:maj,02_SS1-68-E_comp_hex.wav
file_81922.wav,processed_audio/,E:maj,02_SS1-68-E_comp_hex.wav
file_81923.wav,processed_audio/,B:maj,02_SS1-68-E_comp_hex.wav
file_81924.wav,processed_audio/,A:maj,02_SS1-68-E_comp_hex.wav
file_81925.wav,processed_audio/,E:maj,02_SS1-68-E_comp_hex.wav
file_82680.wav,processed_audio/,C#:maj,05_SS1-100-C#_comp_hex.wav
file_82681.wav,processed_audio/,F#:maj,05_SS1-100-C#_comp_hex.wav
file_82682.wav,processed_audio/,C#:maj,05_SS1-100-C#_comp_hex.wav
file_82683.wav,processed_audio/,G#:maj,05_SS1-100-C#_comp_hex.wav
file_82684.wav,processed_audio/,F#:maj,05_SS1-100-C#_comp_hex.wav
file_82685.wav,processed_audio/,C#:maj,05_SS1-100-C#_comp_hex.wav
file_83923.wav,processed_audio/,A:maj,02_Rock1-130-A_comp_hex.wav
file_83924.wav,processed_audio/,D:maj,02_Rock1-130-A_comp_hex.wav
file_83925.wav,processed_audio/,A:maj,02_Rock1-130-A_comp_hex.wav
file_83926.wav,processed_audio/,E:maj,02_Rock1-130-A_comp_hex.wav
file_83927.wav,processed_audio/,D:maj,02_Rock1-130-A_comp_hex.wav
file_83928.wav,processed_audio/,A:maj,02_Rock1-130-A_comp_hex.wav
file_84777.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84778.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav
file_84779.wav,processed_audio/,G:min,04_Rock3-117-Bb_comp_hex.wav
file_84780.wav,processed_audio/,D:min,04_Rock3-117-Bb_comp_hex.wav
file_84781.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84782.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84783.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84784.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav
file_84785.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84786.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav
file_84787.wav,processed_audio/,G:min,04_Rock3-117-Bb_comp_hex.wav
file_84788.wav,processed_audio/,D:min,04_Rock3-117-Bb_comp_hex.wav
file_84789.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84790.wav,processed_audio/,A#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84791.wav,processed_audio/,D#:maj,04_Rock3-117-Bb_comp_hex.wav
file_84792.wav,processed_audio/,F:maj,04_Rock3-117-Bb_comp_hex.wav
file_85186.wav,processed_audio/,C#:min,01_BN2-166-Ab_comp_hex.wav
file_85187.wav,processed_audio/,F#:7,01_BN2-166-Ab_comp_hex.wav
file_85188.wav,processed_audio/,B:maj,01_BN2-166-Ab_comp_hex.wav
file_85189.wav,processed_audio/,E:maj,01_BN2-166-Ab_comp_hex.wav
file_85190.wav,processed_audio/,A#:hdim7,01_BN2-166-Ab_comp_hex.wav
file_85191.wav,processed_audio/,D#:7,01_BN2-166-Ab_comp_hex.wav
file_85192.wav,processed_audio/,G#:min,01_BN2-166-Ab_comp_hex.wav
file_85193.wav,processed_audio/,C#:min,01_BN2-166-Ab_comp_hex.wav
file_85194.wav,processed_audio/,F#:7,01_BN2-166-Ab_comp_hex.wav
file_85195.wav,processed_audio/,B:maj,01_BN2-166-Ab_comp_hex.wav
file_85196.wav,processed_audio/,E:maj,01_BN2-166-Ab_comp_hex.wav
file_85197.wav,processed_audio/,A#:hdim7,01_BN2-166-Ab_comp_hex.wav
file_85198.wav,processed_audio/,D#:7,01_BN2-166-Ab_comp_hex.wav
file_85199.wav,processed_audio/,G#:min,01_BN2-166-Ab_comp_hex.wav
file_86395.wav,processed_audio/,C:maj,02_Rock3-148-C_comp_hex.wav
file_86396.wav,processed_audio/,G:maj,02_Rock3-148-C_comp_hex.wav
file_86397.wav,processed_audio/,A:min,02_Rock3-148-C_comp_hex.wav
file_86398.wav,processed_audio/,E:min,02_Rock3-148-C_comp_hex.wav
file_86399.wav,processed_audio/,F:maj,02_Rock3-148-C_comp_hex.wav
file_86400.wav,processed_audio/,C:maj,02_Rock3-148-C_comp_hex.wav
file_86401.wav,processed_audio/,F:maj,02_Rock3-148-C_comp_hex.wav
file_86402.wav,processed_audio/,G:maj,02_Rock3-148-C_comp_hex.wav
file_86403.wav,processed_audio/,C:maj,02_Rock3-148-C_comp_hex.wav
file_86404.wav,processed_audio/,G:maj,02_Rock3-148-C_comp_hex.wav
file_86405.wav,processed_audio/,A:min,02_Rock3-148-C_comp_hex.wav
file_86406.wav,processed_audio/,E:min,02_Rock3-148-C_comp_hex.wav
file_86407.wav,processed_audio/,F:maj,02_Rock3-148-C_comp_hex.wav
file_86408.wav,processed_audio/,C:maj,02_Rock3-148-C_comp_hex.wav
file_86409.wav,processed_audio/,F:maj,02_Rock3-148-C_comp_hex.wav
file_86410.wav,processed_audio/,G:maj,02_Rock3-148-C_comp_hex.wav
file_87155.wav,processed_audio/,E:maj,00_BN3-154-E_comp_hex.wav
file_87156.wav,processed_audio/,B:maj,00_BN3-154-E_comp_hex.wav
file_87157.wav,processed_audio/,C#:min,00_BN3-154-E_comp_hex.wav
file_87158.wav,processed_audio/,G#:min,00_BN3-154-E_comp_hex.wav
file_87159.wav,processed_audio/,A:maj,00_BN3-154-E_comp_hex.wav
file_87160.wav,processed_audio/,E:maj,00_BN3-154-E_comp_hex.wav
file_87161.wav,processed_audio/,A:maj,00_BN3-154-E_comp_hex.wav
file_87162.wav,processed_audio/,B:maj,00_BN3-154-E_comp_hex.wav
file_87163.wav,processed_audio/,E:maj,00_BN3-154-E_comp_hex.wav
file_87164.wav,processed_audio/,B:maj,00_BN3-154-E_comp_hex.wav
file_87165.wav,processed_audio/,C#:min,00_BN3-154-E_comp_hex.wav
file_87166.wav,processed_audio/,G#:min,00_BN3-154-E_comp_hex.wav
file_87167.wav,processed_audio/,A:maj,00_BN3-154-E_comp_hex.wav
file_87168.wav,processed_audio/,E:maj,00_BN3-154-E_comp_hex.wav
file_87169.wav,processed_audio/,A:maj,00_BN3-154-E_comp_hex.wav
file_87170.wav,processed_audio/,B:maj,00_BN3-154-E_comp_hex.wav
file_88982.wav,processed_audio/,C#:maj,04_Funk3-112-C#_comp_hex.wav
file_88983.wav,processed_audio/,G#:maj,04_Funk3-112-C#_comp_hex.wav
file_88984.wav,processed_audio/,A#:min,04_Funk3-112-C#_comp_hex.wav
file_88985.wav,processed_audio/,F:min,04_Funk3-112-C#_comp_hex.wav
file_88986.wav,processed_audio/,F#:maj,04_Funk3-112-C#_comp_hex.wav
file_88987.wav,processed_audio/,C#:maj,04_Funk3-112-C#_comp_hex.wav
file_88988.wav,processed_audio/,F#:maj,04_Funk3-112-C#_comp_hex.wav
